class,artist,album,track,track number,file_path
classical,jacob_heringman_and_catherine,luis_milan_el_maestro,villancico_sospiro_una_senora,26,classical/jacob_heringman_and_catherine/luis_milan_el_maestro/26-villancico_sospiro_una_senora.wav
classical,james_edwards,canarios,aria_de_fiorenza,16,classical/james_edwards/canarios/16-aria_de_fiorenza.wav
classical,james_edwards,canarios,caprice_de_chaconne,8,classical/james_edwards/canarios/8-caprice_de_chaconne.wav
classical,james_edwards,canarios,fandango,22,classical/james_edwards/canarios/22-fandango.wav
classical,james_edwards,canarios,gigue,10,classical/james_edwards/canarios/10-gigue.wav
classical,james_edwards,canarios,marionas,2,classical/james_edwards/canarios/2-marionas.wav
classical,james_edwards,canarios,pavanas,27,classical/james_edwards/canarios/27-pavanas.wav
classical,james_edwards,canarios,rujero,25,classical/james_edwards/canarios/25-rujero.wav
classical,jan_latham_koenig,franck_symphony_in_d_minor_and_psyche,allegretto_ma_non_troppo_symphony_in_d_minor,6,classical/jan_latham-koenig/franck_symphony_in_d_minor_and_psyche/6-allegretto_ma_non_troppo_(symphony_in_d_minor).wav
classical,jan_latham_koenig,franck_symphony_in_d_minor_and_psyche,lento_allegro_non_troppo_symphony_in_d_minor,5,classical/jan_latham-koenig/franck_symphony_in_d_minor_and_psyche/5-lento_-_allegro_non_troppo_(symphony_in_d_minor).wav
classical,joglaresa,magdalena,ave_clari_generis_dulcis_magdalena,3,classical/joglaresa/magdalena/3-ave_clari_generis_dulcis_magdalena.wav
classical,joglaresa,magdalena,chanter_voel_par_grant_amour,4,classical/joglaresa/magdalena/4-chanter_voel_par_grant_amour.wav
classical,joglaresa,magdalena,istampita_parlamento,9,classical/joglaresa/magdalena/9-istampita_parlamento.wav
classical,joglaresa,magdalena,o_madalena_ch_andasti_al_sepolcro,23,classical/joglaresa/magdalena/23-o_madalena_ch'andasti_al_sepolcro.wav
classical,joglaresa,magdalena,o_maria_magdalena,13,classical/joglaresa/magdalena/13-o_maria_magdalena.wav
classical,joglaresa,magdalena,psallat_immensas_chorus,17,classical/joglaresa/magdalena/17-psallat_immensas_chorus.wav
classical,johannesburg_philharmonic,coleridge_taylor_dvorak_violin_concertos,coleridge_taylor_violin_concerto_in_g_minor_op_80_allegro_molto,3,classical/johannesburg_philharmonic/coleridge-taylor_-_dvorak_-_violin_concertos/3-coleridge-taylor_violin_concerto_in_g_minor_op_80_allegro_molto.wav
classical,johannesburg_philharmonic,coleridge_taylor_dvorak_violin_concertos,dvorak_violin_concerto_in_a_minor_op_53_finale,6,classical/johannesburg_philharmonic/coleridge-taylor_-_dvorak_-_violin_concertos/6-dvorak_violin_concerto_in_a_minor_op_53_finale.wav
classical,john_fleagle,world_s_bliss_medieval_songs_of_love_and_death,death_and_the_lady,5,classical/john_fleagle/world's_bliss_-_medieval_songs_of_love_and_death/5-death_and_the_lady.wav
classical,john_fleagle,world_s_bliss_medieval_songs_of_love_and_death,i_have_a_yong_suster,15,classical/john_fleagle/world's_bliss_-_medieval_songs_of_love_and_death/15-i_have_a_yong_suster.wav
classical,john_fleagle,world_s_bliss_medieval_songs_of_love_and_death,o_speculum_spericum,9,classical/john_fleagle/world's_bliss_-_medieval_songs_of_love_and_death/9-o_speculum_spericum.wav
classical,kiev_seminary_choir,hymns_of_the_all_night_vigil,bless_the_lord_o_my_soul,3,classical/kiev_seminary_choir/hymns_of_the_all-night_vigil/3-bless_the_lord_o_my_soul.wav
classical,kiev_seminary_choir,hymns_of_the_all_night_vigil,dogmaticon_in_the_6th_tone,7,classical/kiev_seminary_choir/hymns_of_the_all-night_vigil/7-dogmaticon_in_the_6th_tone.wav
classical,kiev_seminary_choir,hymns_of_the_all_night_vigil,lord_i_cry_unto_thee,5,classical/kiev_seminary_choir/hymns_of_the_all-night_vigil/5-lord_i_cry_unto_thee.wav
classical,kiev_seminary_choir,hymns_of_the_all_night_vigil,o_gladsome_radiance,8,classical/kiev_seminary_choir/hymns_of_the_all-night_vigil/8-o_gladsome_radiance.wav
classical,kiev_seminary_choir,hymns_of_the_all_night_vigil,sounds_and_bells_on_the_close_caves_of_pecherskaya_lavra,20,classical/kiev_seminary_choir/hymns_of_the_all-night_vigil/20-sounds_and_bells_on_the_close_caves_of_pecherskaya_lavra.wav
classical,kyiv_chamber_choir,masterpieces_of_the_ukrainian,blessed_i_ve_already_chosen,4,classical/kyiv_chamber_choir/masterpieces_of_the_ukrainian/4-the_blessed_i've_already_chosen.wav
classical,kyiv_chamber_choir,masterpieces_of_the_ukrainian,it_is_meet,7,classical/kyiv_chamber_choir/masterpieces_of_the_ukrainian/7-it_is_meet.wav
classical,kyiv_chamber_choir,masterpieces_of_the_ukrainian,o_lord_thou_are_my_only_hope,11,classical/kyiv_chamber_choir/masterpieces_of_the_ukrainian/11-o_lord_thou_are_my_only_hope.wav
classical,kyiv_chamber_choir,praise_the_lord,archangelsky_the_symbol_of_the_faith,14,classical/kyiv_chamber_choir/praise_the_lord/14-archangelsky-the_symbol_of_the_faith.wav
classical,kyiv_chamber_choir,praise_the_lord,chesnokov_to_the_holy_virgin_we_pray,8,classical/kyiv_chamber_choir/praise_the_lord/8-chesnokov-to_the_holy_virgin_we_pray.wav
classical,kyiv_chamber_choir,praise_the_lord,l_vov_of_thy_mystical_supper,15,classical/kyiv_chamber_choir/praise_the_lord/15-l'vov-of_thy_mystical_supper.wav
classical,kyiv_chamber_choir,praise_the_lord,rachmaninov_to_thee_we_sing,3,classical/kyiv_chamber_choir/praise_the_lord/3-rachmaninov-to_thee_we_sing.wav
classical,la_primavera,english_renaissance_music,amarilli_mia_bella_caccini,5,classical/la_primavera/english_renaissance_music/5-amarilli_mia_bella_(caccini).wav
classical,la_primavera,english_renaissance_music,come_again_sweeet_love_doth_now_invite_dowland,15,classical/la_primavera/english_renaissance_music/15-come_again_sweeet_love_doth_now_invite_(dowland).wav
classical,la_primavera,english_renaissance_music,i_saw_my_lady_weepe_dowland,24,classical/la_primavera/english_renaissance_music/24-i_saw_my_lady_weepe_(dowland).wav
classical,la_primavera,english_renaissance_music,oxenford_anon,1,classical/la_primavera/english_renaissance_music/1-oxenford_(anon).wav
classical,la_primavera,english_renaissance_music,rest_sweet_nymphs_pilkington_campion,11,classical/la_primavera/english_renaissance_music/11-rest_sweet_nymphs_(pilkington_campion).wav
classical,la_primavera,english_renaissance_music,tobacco_hume,19,classical/la_primavera/english_renaissance_music/19-tobacco_(hume).wav
classical,la_primavera,english_renaissance_music,wolsey_s_wilde_byrd,14,classical/la_primavera/english_renaissance_music/14-wolsey's_wilde_(byrd).wav
classical,lara_st_john,bach_violin_concertos,bwv_1001_iv_presto,13,classical/lara_st._john/bach_violin_concertos/13-bwv_1001_iv._presto.wav
classical,lara_st_john,bach_violin_concertos,bwv_1042_i_allegro,4,classical/lara_st._john/bach_violin_concertos/4-bwv_1042_i._allegro.wav
classical,lara_st_john,bach_violin_concertos,bwv_1043_ii_largo,8,classical/lara_st._john/bach_violin_concertos/8-bwv_1043_ii._largo.wav
classical,leon_mccawley,cd1_schumann_piano_music,einfach_davidsb_ndlert_nze_op_6,12,classical/leon_mccawley/cd1-schumann_piano_music/12-einfach_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd1_schumann_piano_music,freundliche_landschaft_waldszenen_op_82,24,classical/leon_mccawley/cd1-schumann_piano_music/24-freundliche_landschaft_waldszenen_op._82.wav
classical,leon_mccawley,cd1_schumann_piano_music,innig_davidsb_ndlert_nze_op_6,3,classical/leon_mccawley/cd1-schumann_piano_music/3-innig_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd1_schumann_piano_music,lebhaft_davidsb_ndlert_nze_op_6,2,classical/leon_mccawley/cd1-schumann_piano_music/2-lebhaft_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd1_schumann_piano_music,nicht_schnell_davidsb_ndlert_nze_op_6,19,classical/leon_mccawley/cd1-schumann_piano_music/19-nicht_schnell_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd1_schumann_piano_music,ungeduldig_davidsb_ndlert_nze_op_6,5,classical/leon_mccawley/cd1-schumann_piano_music/5-ungeduldig_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd1_schumann_piano_music,wild_und_lustig_davidsb_ndlert_nze_op_6,14,classical/leon_mccawley/cd1-schumann_piano_music/14-wild_und_lustig_davidsb_ndlert_nze_op._6.wav
classical,leon_mccawley,cd2_schumann_piano_music,ausserst_bewegt_kreisleriana_op_16,12,classical/leon_mccawley/cd2-schumann_piano_music/12-ausserst_bewegt_kreisleriana_op.16.wav
classical,leon_mccawley,cd2_schumann_piano_music,fruhlingsnacht,2,classical/leon_mccawley/cd2-schumann_piano_music/2-fruhlingsnacht.wav
classical,leon_mccawley,cd2_schumann_piano_music,sehr_aufgeregt_kreisleriana_op_16,14,classical/leon_mccawley/cd2-schumann_piano_music/14-sehr_aufgeregt_kreisleriana_op.16.wav
classical,leon_mccawley,cd2_schumann_piano_music,sehr_rasch_kreisleriana_op_16,18,classical/leon_mccawley/cd2-schumann_piano_music/18-sehr_rasch_kreisleriana_op.16.wav
classical,leon_mccawley,cd2_schumann_piano_music,widmung,1,classical/leon_mccawley/cd2-schumann_piano_music/1-widmung.wav
classical,les_filles_de_sainte_colombe,german_music_for_viols_and_harpsichord,suite_in_a_minor_sheidt,5,classical/les_filles_de_sainte-colombe/german_music_for_viols_and_harpsichord/5-suite_in_a_minor_(sheidt).wav
classical,les_filles_de_sainte_colombe,german_music_for_viols_and_harpsichord,tombeau_de_m_blancheroche_froberger,7,classical/les_filles_de_sainte-colombe/german_music_for_viols_and_harpsichord/7-tombeau_de_m._blancheroche_(froberger).wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,christ_is_borning_today_a_bessarabov,20,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/20-christ_is_borning_today_(a.bessarabov).wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,fall_asleep_by_the_flash_old_kiev_chant,5,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/5-fall_asleep_by_the_flash_(old_kiev_chant).wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,great_doxology,17,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/17-great_doxology.wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,o_gladsome_radiance,9,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/9-o_gladsome_radiance.wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,o_theotokas_and_virgin_j_sarty,16,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/16-o_theotokas_and_virgin_(j.sarty).wav
classical,monks_and_choirs_of_kiev_pechersk_lavra,chants_of_the_russian_orthodox_church,troparion_sinodal_tone,7,classical/monks_and_choirs_of_kiev-pechersk_lavra/chants_of_the_russian_orthodox_church/7-troparion_(sinodal_tone).wav
classical,music_of_the_spheres,fantastics,pandolfi_la_berbabea_op_4_1,1,classical/music_of_the_spheres/the_fantastics/1-pandolfi_la_berbabea_op_4_#1.wav
classical,music_of_the_spheres,fantastics,pandolfi_la_monella_romanesco_op_4_3,8,classical/music_of_the_spheres/the_fantastics/8-pandolfi_la_monella_romanesco_op_4_#3.wav
classical,music_of_the_spheres,fantastics,rossi_toccata_vii,6,classical/music_of_the_spheres/the_fantastics/6-rossi_toccata_vii.wav
classical,music_of_the_spheres,music_of_the_spheres,matteis_ground_after_the_scotch_humour,1,classical/music_of_the_spheres/music_of_the_spheres/1-matteis_ground_after_the_scotch_humour.wav
classical,music_of_the_spheres,music_of_the_spheres,von_biber_sonata_i_in_a_major,4,classical/music_of_the_spheres/music_of_the_spheres/4-von_biber_sonata_i_in_a_major.wav
classical,new_york_consort_of_viols,dances_and_canzonas_of_holborne_and_brade,des_rothschencken_tanz_brade,2,classical/new_york_consort_of_viols/dances_and_canzonas_of_holborne_and_brade/2-des_rothschencken_tanz_(brade).wav
classical,new_york_consort_of_viols,dances_and_canzonas_of_holborne_and_brade,paduana_and_galliard_brade,8,classical/new_york_consort_of_viols/dances_and_canzonas_of_holborne_and_brade/8-paduana_and_galliard_(brade).wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_5_in_a_minor,2,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/2-set_a_5_in_a_minor.wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_5_in_c_major,4,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/4-set_a_5_in_c_major.wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_5_in_c_minor_aire,14,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/14-set_a_5_in_c_minor_aire.wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_5_in_f_major,3,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/3-set_a_5_in_f_major.wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_6_in_c_major,1,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/1-set_a_6_in_c_major.wav
classical,oberlin_consort_of_viols,5_and_6_part_fantasies_of_william_lawes,set_a_6_in_g_minor,6,classical/oberlin_consort_of_viols/5_and_6_part_fantasies_of_william_lawes/6-set_a_6_in_g_minor.wav
classical,orinda,airs_de_cour,amans_qui_vous_plaignes_pierre_guedron,7,classical/orinda/airs_de_cour/7-amans_qui_vous_plaignes_(pierre_guedron).wav
classical,orinda,airs_de_cour,chaconne_ennemond_gaultier_le_vieux,9,classical/orinda/airs_de_cour/9-chaconne_(ennemond_gaultier_le_vieux).wav
classical,orinda,airs_de_cour,ma_belle_si_ton_ame_gilles_durant_de_la_bergerie,1,classical/orinda/airs_de_cour/1-ma_belle_si_ton_ame_(gilles_durant_de_la_bergerie).wav
classical,orinda,airs_de_cour,quel_espoir_pierre_guedron,2,classical/orinda/airs_de_cour/2-quel_espoir_(pierre_guedron).wav
classical,orinda,airs_de_cour,soit_qu_l_oeil_pourveu_ode_a_la_reyne_jacques_mauduit,17,classical/orinda/airs_de_cour/17-soit_qu_l'oeil_pourveu_(ode_a_la_reyne)_(jacques_mauduit).wav
classical,paul_beier,alessandro_piccinini_intavolatura_di_liuto_libro_primo_1623,canzona_i,13,classical/paul_beier/alessandro_piccinini_intavolatura_di_liuto_libro_primo_(1623)/13-canzona_i.wav
classical,paul_beier,alessandro_piccinini_intavolatura_di_liuto_libro_primo_1623,corrente_iii_con_la_sua_replica,6,classical/paul_beier/alessandro_piccinini_intavolatura_di_liuto_libro_primo_(1623)/6-corrente_iii_con_la_sua_replica.wav
classical,paul_beier,alessandro_piccinini_intavolatura_di_liuto_libro_primo_1623,gagliarda_ix,4,classical/paul_beier/alessandro_piccinini_intavolatura_di_liuto_libro_primo_(1623)/4-gagliarda_ix.wav
classical,paul_beier,alessandro_piccinini_intavolatura_di_liuto_libro_primo_1623,ricercar_secondo_musicale,23,classical/paul_beier/alessandro_piccinini_intavolatura_di_liuto_libro_primo_(1623)/23-ricercar_secondo_musicale.wav
classical,paul_beier,alessandro_piccinini_intavolatura_di_liuto_libro_primo_1623,toccata_xvii,7,classical/paul_beier/alessandro_piccinini_intavolatura_di_liuto_libro_primo_(1623)/7-toccata_xvii.wav
classical,paul_beier,michelagnolo_galilei_sonate_from_il_primo_libro_d_intavolatura_di_liuto_1620,passemezzo_and_saltarello,4,classical/paul_beier/michelagnolo_galilei_sonate_from_il_primo_libro_d'intavolatura_di_liuto_(1620)/4-passemezzo_and_saltarello.wav
classical,paul_beier,michelagnolo_galilei_sonate_from_il_primo_libro_d_intavolatura_di_liuto_1620,sonate_in_c_minor_toccata_corrente_corrente_corrente,6,classical/paul_beier/michelagnolo_galilei_sonate_from_il_primo_libro_d'intavolatura_di_liuto_(1620)/6-sonate_in_c_minor_toccata_corrente_corrente_corrente.wav
classical,paul_beier,simone_molinaro_intavolatura_di_liuto_libro_primo_1599,fantasia_decima,13,classical/paul_beier/simone_molinaro_intavolatura_di_liuto_libro_primo_(1599)/13-fantasia_decima.wav
classical,paul_beier,simone_molinaro_intavolatura_di_liuto_libro_primo_1599,fantasia_quinta,5,classical/paul_beier/simone_molinaro_intavolatura_di_liuto_libro_primo_(1599)/5-fantasia_quinta.wav
classical,paul_beier,simone_molinaro_intavolatura_di_liuto_libro_primo_1599,gagliarda_in_tre_modi,8,classical/paul_beier/simone_molinaro_intavolatura_di_liuto_libro_primo_(1599)/8-gagliarda_in_tre_modi.wav
classical,paul_beier,simone_molinaro_intavolatura_di_liuto_libro_primo_1599,saltarello_primo,16,classical/paul_beier/simone_molinaro_intavolatura_di_liuto_libro_primo_(1599)/16-saltarello_primo.wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_renaissance_lute,recercar_1,1,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/1-recercar_1.wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_renaissance_lute,recercar_13,13,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/13-recercar_13.wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_renaissance_lute,recercar_2,2,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/2-recercar_2.wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_renaissance_lute,recercar_6,6,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_renaissance_lute/6-recercar_6.wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_steel_string_guitar,recercar_10_steel_string_guitar,10,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/10-recercar_10_(steel_string_guitar).wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_steel_string_guitar,recercar_14_steel_string_guitar,14,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/14-recercar_14_(steel_string_guitar).wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_steel_string_guitar,recercar_2_steel_string_guitar,2,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/2-recercar_2_(steel_string_guitar).wav
classical,paul_berget,16_recercars_from_the_siena_manuscript_ca_1580_on_steel_string_guitar,recercar_6_steel_string_guitar,6,classical/paul_berget/16_recercars_from_the_siena_manuscript_(ca_1580)_on_steel_string_guitar/6-recercar_6_(steel_string_guitar).wav
classical,phantasm,orlando_gibbons_consorts_for_viols,fantasia,11,classical/phantasm/orlando_gibbons_consorts_for_viols/11-fantasia.wav
classical,phantasm,orlando_gibbons_consorts_for_viols,fantasia_iv,6,classical/phantasm/orlando_gibbons_consorts_for_viols/6-fantasia_iv.wav
classical,phantasm,orlando_gibbons_consorts_for_viols,fantasy_ii,14,classical/phantasm/orlando_gibbons_consorts_for_viols/14-fantasy_ii.wav
classical,phantasm,orlando_gibbons_consorts_for_viols,go_from_my_window,21,classical/phantasm/orlando_gibbons_consorts_for_viols/21-go_from_my_window.wav
classical,phantasm,orlando_gibbons_consorts_for_viols,in_nomine_ii,8,classical/phantasm/orlando_gibbons_consorts_for_viols/8-in_nomine_ii.wav
classical,phantasm,orlando_gibbons_consorts_for_viols,peascod_time_the_hunt_s_up,9,classical/phantasm/orlando_gibbons_consorts_for_viols/9-peascod_time_(the_hunt's_up).wav
classical,serenissima,per_monsieur_pisendel,albinoni_sonata_a_violino_solo_di_me_tomaso_tomaso_albinoni,7,classical/serenissima/per_monsieur_pisendel/7-albinoni_sonata_a_violino_solo_di_me_tomaso_tomaso_albinoni.wav
classical,serenissima,per_monsieur_pisendel,alvinoni_sonata_in_g_minor_for_violin_and_continuo,14,classical/serenissima/per_monsieur_pisendel/14-alvinoni_sonata_in_g_minor_for_violin_and_continuo.wav
classical,serenissima,per_monsieur_pisendel,pisendel_sonata_in_d_for_violin_and_continuo,9,classical/serenissima/per_monsieur_pisendel/9-pisendel_sonata_in_d_for_violin_and_continuo.wav
classical,serenissima,per_monsieur_pisendel,pisendel_sonata_in_e_minor_for_violin_and_continuo,19,classical/serenissima/per_monsieur_pisendel/19-pisendel_sonata_in_e_minor_for_violin_and_continuo.wav
classical,serenissima,per_monsieur_pisendel,vivaldi_suonata_a_solo_facto_per_monsier_pisendel_rv2,22,classical/serenissima/per_monsieur_pisendel/22-vivaldi_suonata_a_solo_facto_per_monsier_pisendel_rv2.wav
classical,serenissima,per_monsieur_pisendel,vivaldi_suonata_a_solo_facto_per_monsieur_pisendel_rv6,3,classical/serenissima/per_monsieur_pisendel/3-vivaldi_suonata_a_solo_facto_per_monsieur_pisendel_rv6.wav
classical,serenissima,vivaldi_in_arcardia,concerto_for_2_violins_2_cellos_strings_and_continuo_in_d_rv_564_allegro,21,classical/serenissima/vivaldi_in_arcardia/21-concerto_for_2_violins_2_cellos_strings_and_continuo_in_d_rv_564_allegro.wav
classical,serenissima,vivaldi_in_arcardia,concerto_for_2_violins_2_cellos_strings_continuo_in_a_rv_520_largo,17,classical/serenissima/vivaldi_in_arcardia/17-concerto_for_2_violins_2_cellos_strings_&_continuo_in_a_rv_520_largo.wav
classical,serenissima,vivaldi_in_arcardia,concerto_for_2_violins_2_cellos_strings_continuo_in_d_rv_95_allegro,4,classical/serenissima/vivaldi_in_arcardia/4-concerto_for_2_violins_2_cellos_strings_&_continuo_in_d_rv_95_allegro.wav
classical,serenissima,vivaldi_in_arcardia,concerto_for_2_violins_2_cellos_strings_continuo_in_f_rv_551_allegro,9,classical/serenissima/vivaldi_in_arcardia/9-concerto_for_2_violins_2_cellos_strings_&_continuo_in_f_rv_551_allegro.wav
classical,serenissima,vivaldi_in_arcardia,concerto_for_2_violins_2_cellos_strings_continuo_in_g_rv_575_largo,2,classical/serenissima/vivaldi_in_arcardia/2-concerto_for_2_violins_2_cellos_strings_&_continuo_in_g_rv_575_largo.wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_1_in_b_minor_allegro_ma_non_troppo,15,classical/sonnerie/handel_trio_sonatas_op._2/15-sonata_no._1_in_b_minor_allegro_(ma_non_troppo).wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_2_in_g_minor_allegro,21,classical/sonnerie/handel_trio_sonatas_op._2/21-sonata_no._2_in_g_minor_allegro.wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_3_in_b_flat_major_allegro,25,classical/sonnerie/handel_trio_sonatas_op._2/25-sonata_no._3_in_b_flat_major_allegro.wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_4_in_f_major_allegro,6,classical/sonnerie/handel_trio_sonatas_op._2/6-sonata_no._4_in_f_major_allegro.wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_5_in_g_minor_adagio,12,classical/sonnerie/handel_trio_sonatas_op._2/12-sonata_no._5_in_g_minor_adagio.wav
classical,sonnerie,handel_trio_sonatas_op_2,sonata_no_6_in_g_minor_allegro,2,classical/sonnerie/handel_trio_sonatas_op._2/2-sonata_no._6_in_g_minor_allegro.wav
classical,sonnerie,world_s_first_piano_concertos,carl_friedrich_abel_concerto_in_b_flat_op_11_no_2_1774,4,classical/sonnerie/world's_first_piano_concertos/4-carl_friedrich_abel_concerto_in_b_flat_op._11_no.2_(1774).wav
classical,sonnerie,world_s_first_piano_concertos,james_hook_concerto_in_d_no_5_1770,17,classical/sonnerie/world's_first_piano_concertos/17-james_hook_concerto_in_d_no.5_(1770).wav
classical,sonnerie,world_s_first_piano_concertos,johann_christian_bach_arr_mozart_concerto_in_d_k107_1772,10,classical/sonnerie/world's_first_piano_concertos/10-johann_christian_bach_(arr_mozart)_concerto_in_d_k107_(1772).wav
classical,sonnerie,world_s_first_piano_concertos,johann_christian_back_concerto_in_e_flat_op_7_no_5_1770,2,classical/sonnerie/world's_first_piano_concertos/2-johann_christian_back_concerto_in_e_flat_op.7_no.5_(1770).wav
classical,sonnerie,world_s_first_piano_concertos,philip_hayes_concerto_in_a_major_1769,14,classical/sonnerie/world's_first_piano_concertos/14-philip_hayes_concerto_in_a_major_(1769).wav
classical,st_eliyah_childrens_choir,we_are_guarded_by_the_cross,canticle_to_the_pochaev_icon_of_the_virgin,19,classical/st._eliyah_childrens_choir/we_are_guarded_by_the_cross/19-canticle_to_the_pochaev_icon_of_the_virgin.wav
classical,st_eliyah_childrens_choir,we_are_guarded_by_the_cross,having_slept_in_the_flesh_as_a_mortal,6,classical/st._eliyah_childrens_choir/we_are_guarded_by_the_cross/6-having_slept_in_the_flesh_as_a_mortal.wav
classical,st_eliyah_childrens_choir,we_are_guarded_by_the_cross,meet_it_is,20,classical/st._eliyah_childrens_choir/we_are_guarded_by_the_cross/20-meet_it_is.wav
classical,st_eliyah_childrens_choir,we_are_guarded_by_the_cross,o_my_jesus_the_most_gracious_one,18,classical/st._eliyah_childrens_choir/we_are_guarded_by_the_cross/18-o_my_jesus_the_most_gracious_one.wav
classical,st_eliyah_childrens_choir,we_are_guarded_by_the_cross,we_are_guarded_by_the_cross,1,classical/st._eliyah_childrens_choir/we_are_guarded_by_the_cross/1-we_are_guarded_by_the_cross.wav
classical,tanya_tomkins_and_eric_zivian,beethoven_piano_and_cello_work,11_bagatelles_for_solo_fortepiano_op_119_no_11,14,classical/tanya_tomkins_and_eric_zivian/beethoven_piano_and_cello_work/14-11_bagatelles_for_solo_fortepiano_op._119_no._11.wav
classical,tanya_tomkins_and_eric_zivian,beethoven_piano_and_cello_work,11_bagatelles_for_solo_fortepiano_op_119_no_5,8,classical/tanya_tomkins_and_eric_zivian/beethoven_piano_and_cello_work/8-11_bagatelles_for_solo_fortepiano_op._119_no._5.wav
classical,tanya_tomkins_and_eric_zivian,beethoven_piano_and_cello_work,11_bagatelles_for_solo_fortepiano_op_119_no_9,12,classical/tanya_tomkins_and_eric_zivian/beethoven_piano_and_cello_work/12-11_bagatelles_for_solo_fortepiano_op._119_no._9.wav
classical,tanya_tomkins_and_eric_zivian,beethoven_piano_and_cello_work,sonata_in_d_major_op_102_no_2_allegro_fugato,17,classical/tanya_tomkins_and_eric_zivian/beethoven_piano_and_cello_work/17-sonata_in_d_major_op._102_no._2_allegro_fugato.wav
classical,three_holies_church_choristers,hymns_of_the_ancient_church,christmas_svetilen,9,classical/three_holies_church_choristers/the_hymns_of_the_ancient_church/9-christmas_svetilen.wav
classical,three_holies_church_choristers,hymns_of_the_ancient_church,o_theotokos_and_vergin_rejoice_ave_maria,3,classical/three_holies_church_choristers/the_hymns_of_the_ancient_church/3-o_theotokos_and_vergin_rejoice_(ave_maria).wav
classical,three_holies_church_choristers,hymns_of_the_ancient_church,to_thee_o_theotokos_byzantine_chant,11,classical/three_holies_church_choristers/the_hymns_of_the_ancient_church/11-to_thee_o_theotokos_(byzantine_chant).wav
classical,vito_paternoster,bach_cello_suites,suite_i_in_sol_maggiore_gigue,6,classical/vito_paternoster/bach_cello_suites/6-suite_i_in_sol_maggiore_-_gigue.wav
classical,vito_paternoster,bach_cello_suites,suite_ii_in_re_minore_allemande,8,classical/vito_paternoster/bach_cello_suites/8-suite_ii_in_re_minore_-_allemande.wav
